ISO,AgeofDeath
TJK,42.73
TZA,35.91
THA,52.17
TLS,37.975
TGO,36.335
TON,50.82
TTO,51.84
TUN,52.324997
TUR,50.14
TKM,47.8
UGA,36.47
UKR,53.58
ARE,43.235
GBR,58.915
USA,56.95
URY,56.925
UZB,46.675
VUT,47.129997
VEN,48.565
VNM,50.9
YEM,37.614998
ZMB,35.575
ZWE,40.795
AAE,49.51835
ACE,55.51835
GEA,48.0584
HIA,55.4145
AME,50.37265
LIA,37.73345
LMA,44.88445
ANE,48.21275
ASA,57.61
ASE,45.6731
AEE,37.80045
UMA,50.4594
EAM,49.585
ECM,56.82
GEM,48.91
HIM,56.95
LCM,50.64
LIM,36.91
LMM,45.879997
MEM,48.705
NAN,56.95
SAM,45.62
SSM,36.815
UMM,50.995
EAE,52.6894
ECE,55.1871
GLE,49.111702
HWW,56.8479
LCE,50.6973
LIW,39.5593
LMW,45.35785
MEE,47.89745
NAE,57.08115
SAE,45.95765
SSE,35.9666
UMW,52.18625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,55.605
ALB,72.97
DZA,66.005
AND,78.19
AGO,54.844997
ATG,73.229996
ARG,73.369995
ARM,72.715
AUS,77.2
AUT,76.83
AZE,67.43
BHS,66.205
BHR,65.84
BGD,65.07
BRB,72.185
BLR,71.945
BEL,77.1
BLZ,66.265
BEN,54.12
BTN,64.205
BOL,60.67
BIH,74.735
BWA,60.534996
BRA,70.005
BRN,71.19
BGR,75.405
BFA,48.629997
BDI,56.574997
KHM,61.739998
CMR,55.355
CAN,76.854996
CPV,67.494995
CAF,58.335
TCD,50.114998
CHL,73.634995
CHN,72.375
COL,67.725
COM,57.239998
COG,58.68
CRI,72.585
CIV,56.765
HRV,75.52
CUB,76.17
CYP,76.604996
CZE,75.455
PRK,69.13
COD,51.739998
DNK,77.015
DJI,58.464996
DMA,71.25
DOM,69.925
ECU,67.815
EGY,67.585
SLV,68.34
GNQ,54.695
ERI,55.399998
EST,73.94
ETH,57.67
FJI,66.83
FIN,76.2
FRA,76.935
GAB,62.324997
GMB,52.71
GEO,72.91
DEU,76.91499
GHA,59.214996
GRC,77.81
GRD,70.744995
GTM,62.324997
GIN,52.394997
GNB,53.019997
GUY,65.96
HTI,57.829998
HND,66.649994
HUN,74.755
ISL,77.655
IND,65.175
IDN,66.78
IRN,69.72
IRQ,57.329998
IRL,76.13
ISR,76.735
ITA,78.259995
JAM,70.6
JPN,78.24
JOR,68.29
KAZ,66.884995
KEN,56.055
KIR,64.235
KWT,67.395
KGZ,64.725
LAO,61.559998
LVA,73.494995
LBN,72.14
LSO,58.26
LBR,50.765
LBY,67.29
LTU,73.104996
LUX,75.96
MKD,74.78
MDG,58.915
MWI,54.989998
MYS,69.925
MDV,69.52
MLI,48.315
MLT,77.06
MHL,63.824997
MRT,54.879997
MUS,71.655
MEX,69.58
FSM,68.17
MNG,65.104996
MNE,74.845
MAR,66.865
MOZ,55.495
MMR,65.61
NAM,62.175
NPL,61.335
NLD,77.28
NZL,76.47
NIC,67.315
NER,48.535
NGA,51.114998
NOR,77.815
OMN,67.055
PAK,60.774998
PAN,70.354996
PNG,61.824997
PRY,68.315
PER,68.09
PHL,64.465
POL,74.19
PRT,76.97
QAT,63.54
KOR,73.92
MDA,71.595
ROU,74.3
RUS,70.625
RWA,56.295
LCA,71.159996
VCT,69.225
WSM,68.805
STP,60.445
SAU,67.335
SEN,55.074997
SRB,75.7
SYC,66.884995
SLE,53.18
SGP,74.38
SVK,74.21
SVN,75.5
SLB,65.09
SOM,54.44
ZAF,60.659996
ESP,77.725
LKA,72.38
SDN,56.71
SUR,66.034996
SWZ,59.399998
SWE,78.6
CHE,77.985
SYR,68.375
TJK,61.315
TZA,54.495
THA,70.755
TLS,56.559998
TGO,54.92
TON,69.405
TTO,70.425
TUN,70.909996
TUR,68.725
TKM,66.384995
UGA,55.055
UKR,72.165
ARE,61.82
GBR,77.5
USA,75.535
URY,75.509995
UZB,65.259995
VUT,65.715
VEN,67.149994
VNM,69.485
YEM,56.199997
ZMB,54.16
ZWE,59.379997
AAE,68.10335
ACE,74.10335
GEA,66.6434
HIA,73.9995
AME,68.95765
LIA,56.31845
LMA,63.469448
ANE,66.797745
ASA,76.195
ASE,64.2581
AEE,56.38545
UMA,69.0444
EAM,68.17
ECM,75.405
GEM,67.494995
HIM,75.535
LCM,69.225
LIM,55.495
LMM,64.465
MEM,67.29
NAN,75.535
SAM,64.205
SSM,55.399998
UMM,69.58
EAE,71.2744
ECE,73.772095
GLE,67.6967
HWW,75.4329
LCE,69.2823
LIW,58.1443
LMW,63.94285
MEE,66.48245
NAE,75.66615
SAE,64.54265
SSE,54.551598
UMW,70.77125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,54.255
ALB,71.619995
DZA,64.655
AND,76.84
AGO,53.495
ATG,71.880005
ARG,72.020004
ARM,71.365005
AUS,75.85
AUT,75.479996
AZE,66.08
BHS,64.854996
BHR,64.49
BGD,63.72
BRB,70.835
BLR,70.595
BEL,75.75
BLZ,64.915
BEN,52.77
BTN,62.855
BOL,59.32
BIH,73.384995
BWA,59.184998
BRA,68.655
BRN,69.84
BGR,74.055
BFA,47.28
BDI,55.225
KHM,60.39
CMR,54.005
CAN,75.505005
CPV,66.145004
CAF,56.985
TCD,48.765
CHL,72.285
CHN,71.025
COL,66.375
COM,55.89
COG,57.33
CRI,71.235
CIV,55.415
HRV,74.17
CUB,74.82
CYP,75.255005
CZE,74.104996
PRK,67.78
COD,50.39
DNK,75.665
DJI,57.114998
DMA,69.9
DOM,68.575
ECU,66.465
EGY,66.235
SLV,66.99
GNQ,53.345
ERI,54.05
EST,72.59
ETH,56.32
FJI,65.479996
FIN,74.85
FRA,75.585
GAB,60.975
GMB,51.36
GEO,71.56
DEU,75.565
GHA,57.864998
GRC,76.46
GRD,69.395004
GTM,60.975
GIN,51.045
GNB,51.67
GUY,64.61
HTI,56.48
HND,65.3
HUN,73.405
ISL,76.305
IND,63.825
IDN,65.43
IRN,68.37
IRQ,55.98
IRL,74.78
ISR,75.384995
ITA,76.91
JAM,69.25
JPN,76.89
JOR,66.94
KAZ,65.535
KEN,54.705
KIR,62.885002
KWT,66.045
KGZ,63.375
LAO,60.21
LVA,72.145004
LBN,70.79
LSO,56.91
LBR,49.415
LBY,65.94
LTU,71.755005
LUX,74.61
MKD,73.43
MDG,57.565002
MWI,53.64
MYS,68.575
MDV,68.17
MLI,46.965
MLT,75.71
MHL,62.475
MRT,53.53
MUS,70.305
MEX,68.229996
FSM,66.82
MNG,63.754997
MNE,73.494995
MAR,65.515
MOZ,54.145
MMR,64.26
NAM,60.825
NPL,59.985
NLD,75.93
NZL,75.119995
NIC,65.965
NER,47.185
NGA,49.765
NOR,76.465
OMN,65.705
PAK,59.425
PAN,69.005
PNG,60.475
PRY,66.965
PER,66.74
PHL,63.114998
POL,72.84
PRT,75.619995
QAT,62.190002
KOR,72.57
MDA,70.245
ROU,72.95
RUS,69.275
RWA,54.945
LCA,69.81
VCT,67.875
WSM,67.455
STP,59.095
SAU,65.985
SEN,53.725
SRB,74.35
SYC,65.535
SLE,51.83
SGP,73.03
SVK,72.86
SVN,74.15
SLB,63.739998
SOM,53.09
ZAF,59.309998
ESP,76.375
LKA,71.03
SDN,55.36
SUR,64.685
SWZ,58.05
SWE,77.25
CHE,76.634995
SYR,67.025
TJK,59.965
TZA,53.145
THA,69.405
TLS,55.21
TGO,53.57
TON,68.055
TTO,69.075
TUN,69.56
TUR,67.375
TKM,65.035
UGA,53.705
UKR,70.815
ARE,60.47
GBR,76.15
USA,74.185
URY,74.16
UZB,63.91
VUT,64.365
VEN,65.8
VNM,68.135
YEM,54.85
ZMB,52.81
ZWE,58.03
AAE,66.75335
ACE,72.75335
GEA,65.293396
HIA,72.649506
AME,67.60765
LIA,54.968452
LMA,62.11945
ANE,65.447754
ASA,74.845
ASE,62.9081
AEE,55.03545
UMA,67.6944
EAM,66.82
ECM,74.055
GEM,66.145004
HIM,74.185
LCM,67.875
LIM,54.145
LMM,63.114998
MEM,65.94
NAN,74.185
SAM,62.855
SSM,54.05
UMM,68.229996
EAE,69.9244
ECE,72.422104
GLE,66.3467
HWW,74.0829
LCE,67.9323
LIW,56.7943
LMW,62.59285
MEE,65.13245
NAE,74.31615
SAE,63.19265
SSE,53.2016
UMW,69.42125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,54.085003
ALB,71.45
DZA,64.485
AND,76.67
AGO,53.325
ATG,71.71001
ARG,71.850006
ARM,71.19501
AUS,75.68
AUT,75.31
AZE,65.91
BHS,64.685
BHR,64.32
BGD,63.550003
BRB,70.665
BLR,70.425
BEL,75.58
BLZ,64.745
BEN,52.600002
BTN,62.685
BOL,59.15
BIH,73.215
BWA,59.015
BRA,68.485
BRN,69.67
BGR,73.885
BFA,47.11
BDI,55.055
KHM,60.22
CMR,53.835003
CAN,75.33501
CPV,65.975006
CAF,56.815002
TCD,48.595
CHL,72.115005
CHN,70.855
COL,66.205
COM,55.72
COG,57.160004
CRI,71.065
CIV,55.245003
HRV,74.0
CUB,74.65
CYP,75.08501
CZE,73.935
PRK,67.61
COD,50.22
DNK,75.495
DJI,56.945
DMA,69.73
DOM,68.405
ECU,66.295
EGY,66.065
SLV,66.82
GNQ,53.175003
ERI,53.88
EST,72.42
ETH,56.15
FJI,65.31
FIN,74.68
FRA,75.415
GAB,60.805
GMB,51.190002
GEO,71.39
DEU,75.395004
GHA,57.695
GRC,76.29
GRD,69.225006
GTM,60.805
GIN,50.875
GNB,51.5
GUY,64.44
HTI,56.31
HND,65.130005
HUN,73.235
ISL,76.135
IND,63.655003
IDN,65.26
IRN,68.200005
IRQ,55.81
IRL,74.61
ISR,75.215
ITA,76.740005
JAM,69.08
JPN,76.72
JOR,66.770004
KAZ,65.365005
KEN,54.535004
KIR,62.715004
KWT,65.875
KGZ,63.205
LAO,60.04
LVA,71.975006
LBN,70.62
LSO,56.74
LBR,49.245003
LBY,65.770004
LTU,71.58501
LUX,74.44
MKD,73.26
MDG,57.395004
MWI,53.47
MYS,68.405
MDV,68.0
MLI,46.795002
MLT,75.54
MHL,62.305
MRT,53.36
MUS,70.135
MEX,68.06
FSM,66.65
MNG,63.585
MNE,73.325
MAR,65.345
MOZ,53.975002
MMR,64.090004
NAM,60.655003
NPL,59.815002
NLD,75.76
NZL,74.95
NIC,65.795
NER,47.015003
NGA,49.595
NOR,76.295
OMN,65.535
PAK,59.255
PAN,68.835
PNG,60.305
PRY,66.795
PER,66.57
PHL,62.945
POL,72.67
PRT,75.45
QAT,62.020004
KOR,72.4
MDA,70.075005
ROU,72.78
RUS,69.105
RWA,54.775
LCA,69.64
VCT,67.705
WSM,67.285
STP,58.925003
SAU,65.815
SEN,53.555
SRB,74.18
SYC,65.365005
SLE,51.660004
SGP,72.86
SVK,72.69
SVN,73.98
SLB,63.57
SOM,52.920002
ZAF,59.14
ESP,76.205
LKA,70.86
SDN,55.190002
SUR,64.515
SWZ,57.88
SWE,77.08
CHE,76.465
SYR,66.855
TJK,59.795002
TZA,52.975002
THA,69.235
TLS,55.04
TGO,53.4
TON,67.885
TTO,68.905
TUN,69.39
TUR,67.205
TKM,64.865005
UGA,53.535004
UKR,70.645004
ARE,60.300003
GBR,75.98
USA,74.015
URY,73.990005
UZB,63.74
VUT,64.195
VEN,65.630005
VNM,67.965004
YEM,54.68
ZMB,52.640003
ZWE,57.86
AAE,66.58335
ACE,72.58335
GEA,65.1234
HIA,72.47951
AME,67.43765
LIA,54.798454
LMA,61.94945
ANE,65.277756
ASA,74.675
ASE,62.738102
AEE,54.86545
UMA,67.5244
EAM,66.65
ECM,73.885
GEM,65.975006
HIM,74.015
LCM,67.705
LIM,53.975002
LMM,62.945
MEM,65.770004
NAN,74.015
SAM,62.685
SSM,53.88
UMM,68.06
EAE,69.7544
ECE,72.252106
GLE,66.176704
HWW,73.9129
LCE,67.7623
LIW,56.624302
LMW,62.42285
MEE,64.96245
NAE,74.14615
SAE,63.02265
SSE,53.0316
UMW,69.25125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,44.25
ALB,61.614998
DZA,54.65
AND,66.835
AGO,43.49
ATG,61.875
ARG,62.015
ARM,61.36
AUS,65.845
AUT,65.475
AZE,56.075
BHS,54.85
BHR,54.485
BGD,53.715
BRB,60.83
BLR,60.59
BEL,65.745
BLZ,54.910004
BEN,42.765
BTN,52.85
BOL,49.315002
BIH,63.379997
BWA,49.18
BRA,58.65
BRN,59.835
BGR,64.05
BFA,37.275
BDI,45.22
KHM,50.385002
CMR,44.0
CAN,65.5
CPV,56.14
CAF,46.980003
TCD,38.760002
CHL,62.28
CHN,61.020004
COL,56.370003
COM,45.885002
COG,47.325
CRI,61.230003
CIV,45.410004
HRV,64.165
CUB,64.815
CYP,65.25
CZE,64.1
PRK,57.775
COD,40.385002
DNK,65.66
DJI,47.11
DMA,59.895
DOM,58.57
ECU,56.46
EGY,56.230003
SLV,56.985
GNQ,43.34
ERI,44.045002
EST,62.585
ETH,46.315002
FJI,55.475
FIN,64.845
FRA,65.58
GAB,50.97
GMB,41.355
GEO,61.555
DEU,65.56
GHA,47.86
GRC,66.455
GRD,59.39
GTM,50.97
GIN,41.04
GNB,41.665
GUY,54.605003
HTI,46.475
HND,55.295
HUN,63.4
ISL,66.3
IND,53.82
IDN,55.425003
IRN,58.365
IRQ,45.975
IRL,64.775
ISR,65.38
ITA,66.905
JAM,59.245003
JPN,66.885
JOR,56.935
KAZ,55.53
KEN,44.7
KIR,52.88
KWT,56.04
KGZ,53.370003
LAO,50.205
LVA,62.14
LBN,60.785004
LSO,46.905
LBR,39.41
LBY,55.935
LTU,61.75
LUX,64.605
MKD,63.425003
MDG,47.56
MWI,43.635002
MYS,58.57
MDV,58.165
MLI,36.96
MLT,65.705
MHL,52.47
MRT,43.525
MUS,60.300003
MEX,58.225
FSM,56.815002
MNG,53.75
MNE,63.489998
MAR,55.510002
MOZ,44.14
MMR,54.255
NAM,50.82
NPL,49.980003
NLD,65.925
NZL,65.115
NIC,55.96
NER,37.18
NGA,39.760002
NOR,66.46
OMN,55.7
PAK,49.42
PAN,59.0
PNG,50.47
PRY,56.96
PER,56.735
PHL,53.11
POL,62.835
PRT,65.615
QAT,52.185
KOR,62.565002
MDA,60.24
ROU,62.945
RUS,59.27
RWA,44.940002
LCA,59.805
VCT,57.870003
WSM,57.45
STP,49.09
SAU,55.980003
SEN,43.72
SRB,64.345
SYC,55.53
SLE,41.825
SGP,63.025
SVK,62.855003
SVN,64.145004
SLB,53.735
SOM,43.085
ZAF,49.305
ESP,66.37
LKA,61.025
SDN,45.355003
SUR,54.68
SWZ,48.045
SWE,67.245
CHE,66.63
SYR,57.02
TJK,49.96
TZA,43.14
THA,59.4
TLS,45.205
TGO,43.565002
TON,58.050003
TTO,59.07
TUN,59.555
TUR,57.370003
TKM,55.03
UGA,43.7
UKR,60.81
ARE,50.465
GBR,66.145004
USA,64.18
URY,64.155
UZB,53.905
VUT,54.36
VEN,55.795
VNM,58.13
YEM,44.845
ZMB,42.805
ZWE,48.025
AAE,56.748352
ACE,62.748352
GEA,55.2884
HIA,62.6445
AME,57.602654
LIA,44.96345
LMA,52.11445
ANE,55.44275
ASA,64.840004
ASE,52.9031
AEE,45.03045
UMA,57.6894
EAM,56.815002
ECM,64.05
GEM,56.14
HIM,64.18
LCM,57.870003
LIM,44.14
LMM,53.11
MEM,55.935
NAN,64.18
SAM,52.85
SSM,44.045002
UMM,58.225
EAE,59.919403
ECE,62.4171
GLE,56.3417
HWW,64.0779
LCE,57.9273
LIW,46.7893
LMW,52.587852
MEE,55.12745
NAE,64.31115
SAE,53.187653
SSE,43.1966
UMW,59.416252
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,40.91
ALB,58.275
DZA,51.31
AND,63.495003
AGO,40.15
ATG,58.535004
ARG,58.675003
ARM,58.020004
AUS,62.504997
AUT,62.135002
AZE,52.735
BHS,51.510002
BHR,51.145
BGD,50.375
BRB,57.489998
BLR,57.25
BEL,62.405
BLZ,51.57
BEN,39.425003
BTN,49.510002
BOL,45.975
BIH,60.04
BWA,45.84
BRA,55.31
BRN,56.495003
BGR,60.71
BFA,33.935
BDI,41.88
KHM,47.045
CMR,40.66
CAN,62.160004
CPV,52.800003
CAF,43.64
TCD,35.420002
CHL,58.940002
CHN,57.68
COL,53.03
COM,42.545
COG,43.985
CRI,57.89
CIV,42.07
HRV,60.824997
CUB,61.475
CYP,61.910004
CZE,60.760002
PRK,54.435
COD,37.045002
DNK,62.32
DJI,43.77
DMA,56.555
DOM,55.230003
ECU,53.120003
EGY,52.89
SLV,53.645
GNQ,40.0
ERI,40.705
EST,59.245003
ETH,42.975
FJI,52.135002
FIN,61.504997
FRA,62.239998
GAB,47.63
GMB,38.015
GEO,58.215004
DEU,62.22
GHA,44.52
GRC,63.114998
GRD,56.050003
GTM,47.63
GIN,37.7
GNB,38.325
GUY,51.265
HTI,43.135002
HND,51.955
HUN,60.059998
ISL,62.96
IND,50.480003
IDN,52.085
IRN,55.025
IRQ,42.635002
IRL,61.434998
ISR,62.04
ITA,63.565002
JAM,55.905
JPN,63.545
JOR,53.595
KAZ,52.190002
KEN,41.36
KIR,49.54
KWT,52.7
KGZ,50.03
LAO,46.864998
LVA,58.800003
LBN,57.445
LSO,43.565002
LBR,36.07
LBY,52.595
LTU,58.410004
LUX,61.265
MKD,60.085
MDG,44.22
MWI,40.295002
MYS,55.230003
MDV,54.825
MLI,33.620003
MLT,62.364998
MHL,49.13
MRT,40.185
MUS,56.96
MEX,54.885002
FSM,53.475
MNG,50.41
MNE,60.15
MAR,52.17
MOZ,40.800003
MMR,50.915
NAM,47.480003
NPL,46.64
NLD,62.585
NZL,61.775
NIC,52.620003
NER,33.84
NGA,36.420002
NOR,63.120003
OMN,52.36
PAK,46.08
PAN,55.66
PNG,47.13
PRY,53.620003
PER,53.395
PHL,49.77
POL,59.495003
PRT,62.275
QAT,48.845
KOR,59.225
MDA,56.9
ROU,59.605003
RUS,55.93
RWA,41.6
LCA,56.465
VCT,54.53
WSM,54.11
STP,45.75
SAU,52.64
SEN,40.38
SRB,61.004997
SYC,52.190002
SLE,38.485
SGP,59.684998
SVK,59.515
SVN,60.805
SLB,50.395
SOM,39.745003
ZAF,45.965
ESP,63.03
LKA,57.684998
SDN,42.015
SUR,51.34
SWZ,44.705
SWE,63.905
CHE,63.29
SYR,53.68
TJK,46.620003
TZA,39.800003
THA,56.06
TLS,41.864998
TGO,40.225
TON,54.71
TTO,55.730003
TUN,56.215
TUR,54.03
TKM,51.690002
UGA,40.36
UKR,57.47
ARE,47.125
GBR,62.805
USA,60.840004
URY,60.815002
UZB,50.565002
VUT,51.02
VEN,52.455
VNM,54.79
YEM,41.505
ZMB,39.465
ZWE,44.685
AAE,53.408348
ACE,59.408348
GEA,51.948402
HIA,59.304504
AME,54.26265
LIA,41.62345
LMA,48.774452
ANE,52.102753
ASA,61.5
ASE,49.563103
AEE,41.690453
UMA,54.349403
EAM,53.475
ECM,60.71
GEM,52.800003
HIM,60.840004
LCM,54.53
LIM,40.800003
LMM,49.77
MEM,52.595
NAN,60.840004
SAM,49.510002
SSM,40.705
UMM,54.885002
EAE,56.5794
ECE,59.077103
GLE,53.0017
HWW,60.7379
LCE,54.587303
LIW,43.449303
LMW,49.24785
MEE,51.787453
NAE,60.971153
SAE,49.84765
SSE,39.8566
UMW,56.07625
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,46.845
ALB,64.21
DZA,57.245003
AND,69.43
AGO,46.085
ATG,64.47
ARG,64.61
ARM,63.955
AUS,68.44
AUT,68.07
AZE,58.67
BHS,57.445
BHR,57.08
BGD,56.309998
BRB,63.425
BLR,63.184998
BEL,68.34
BLZ,57.505
BEN,45.36
BTN,55.445
BOL,51.91
BIH,65.975
BWA,51.775
BRA,61.245003
BRN,62.43
BGR,66.645004
BFA,39.87
BDI,47.815002
KHM,52.98
CMR,46.595
CAN,68.095
CPV,58.735
CAF,49.575
TCD,41.355
CHL,64.875
CHN,63.615
COL,58.965
COM,48.48
COG,49.92
CRI,63.825
CIV,48.005
HRV,66.759995
CUB,67.41
CYP,67.845
CZE,66.695
PRK,60.370003
COD,42.98
DNK,68.255005
DJI,49.705
DMA,62.489998
DOM,61.165
ECU,59.055
EGY,58.825
SLV,59.58
GNQ,45.935
ERI,46.64
EST,65.18
ETH,48.91
FJI,58.07
FIN,67.44
FRA,68.175
GAB,53.565002
GMB,43.95
GEO,64.15
DEU,68.155
GHA,50.455
GRC,69.05
GRD,61.985
GTM,53.565002
GIN,43.635002
GNB,44.260002
GUY,57.2
HTI,49.07
HND,57.89
HUN,65.994995
ISL,68.895004
IND,56.415
IDN,58.02
IRN,60.96
IRQ,48.57
IRL,67.369995
ISR,67.975
ITA,69.5
JAM,61.84
JPN,69.479996
JOR,59.53
KAZ,58.125
KEN,47.295
KIR,55.475
KWT,58.635002
KGZ,55.965
LAO,52.8
LVA,64.735
LBN,63.38
LSO,49.5
LBR,42.005
LBY,58.53
LTU,64.345
LUX,67.2
MKD,66.020004
MDG,50.155
MWI,46.23
MYS,61.165
MDV,60.760002
MLI,39.555
MLT,68.3
MHL,55.065002
MRT,46.12
MUS,62.895
MEX,60.82
FSM,59.41
MNG,56.345
MNE,66.085
MAR,58.105
MOZ,46.735
MMR,56.85
NAM,53.415
NPL,52.575
NLD,68.520004
NZL,67.71
NIC,58.555
NER,39.775
NGA,42.355
NOR,69.055
OMN,58.295
PAK,52.015
PAN,61.595
PNG,53.065002
PRY,59.555
PER,59.33
PHL,55.705
POL,65.43
PRT,68.21
QAT,54.78
KOR,65.16
MDA,62.835
ROU,65.54
RUS,61.864998
RWA,47.535
LCA,62.4
VCT,60.465
WSM,60.045
STP,51.684998
SAU,58.575
SEN,46.315002
SRB,66.94
SYC,58.125
SLE,44.42
SGP,65.619995
SVK,65.45
SVN,66.740005
SLB,56.33
SOM,45.68
ZAF,51.9
ESP,68.965
LKA,63.62
SDN,47.95
SUR,57.275
SWZ,50.64
SWE,69.84
CHE,69.225
SYR,59.614998
TJK,52.555
TZA,45.735
THA,61.995003
TLS,47.8
TGO,46.16
TON,60.645
TTO,61.665
TUN,62.15
TUR,59.965
TKM,57.625
UGA,46.295
UKR,63.405
ARE,53.059998
GBR,68.740005
USA,66.775
URY,66.75
UZB,56.5
VUT,56.955
VEN,58.39
VNM,60.725
YEM,47.440002
ZMB,45.4
ZWE,50.620003
AAE,59.34335
ACE,65.34335
GEA,57.8834
HIA,65.2395
AME,60.19765
LIA,47.55845
LMA,54.70945
ANE,58.03775
ASA,67.435
ASE,55.4981
AEE,47.62545
UMA,60.2844
EAM,59.41
ECM,66.645004
GEM,58.735
HIM,66.775
LCM,60.465
LIM,46.735
LMM,55.705
MEM,58.53
NAN,66.775
SAM,55.445
SSM,46.64
UMM,60.82
EAE,62.5144
ECE,65.0121
GLE,58.9367
HWW,66.6729
LCE,60.5223
LIW,49.3843
LMW,55.18285
MEE,57.72245
NAE,66.90615
SAE,55.78265
SSE,45.7916
UMW,62.01125
# Series: AVDTFEIN,NaN
"# Name: Mean age of death, female",NaN
# Definition: Average age of death overall for a population,NaN
# Source: Global Burden of Disease by Institute for Health Metrics and Evaluation (GBD by IHME),NaN
# Data from the No Ceilings project: http://noceilings.org,NaN
"# For more about the data, please visit http://noceilings.org/data",NaN
AFG,49.05
ALB,66.41499
DZA,59.449997
AND,71.634995
AGO,48.289997
ATG,66.675
ARG,66.815
ARM,66.16
AUS,70.645
AUT,70.274994
AZE,60.875
BHS,59.649998
BHR,59.284996
BGD,58.515
BRB,65.63
BLR,65.39
BEL,70.545
BLZ,59.71
BEN,47.565
BTN,57.649998
BOL,54.114998
BIH,68.17999
BWA,53.979996
BRA,63.449997
BRN,64.634995
BGR,68.85
BFA,42.074997
BDI,50.019997
KHM,55.184998
CMR,48.8
CAN,70.3
CPV,60.94
CAF,51.78
TCD,43.559998
CHL,67.08
CHN,65.82
COL,61.17
COM,50.684998
COG,52.125
CRI,66.03
CIV,50.21
HRV,68.965
CUB,69.615
CYP,70.05
CZE,68.899994
PRK,62.574997
COD,45.184998
DNK,70.46
DJI,51.909996
DMA,64.695
DOM,63.37
ECU,61.26
EGY,61.03
SLV,61.784996
GNQ,48.14
ERI,48.844997
EST,67.384995
ETH,51.114998
FJI,60.274998
FIN,69.645
FRA,70.38
GAB,55.769997
GMB,46.155
GEO,66.354996
DEU,70.36
GHA,52.659996
GRC,71.255
GRD,64.19
GTM,55.769997
GIN,45.839996
GNB,46.464996
GUY,59.405
HTI,51.274998
HND,60.094997
HUN,68.2
ISL,71.1
IND,58.62
IDN,60.225
IRN,63.165
IRQ,50.774998
IRL,69.575
ISR,70.17999
ITA,71.705
JAM,64.045
JPN,71.685
JOR,61.735
KAZ,60.329998
KEN,49.5
KIR,57.68
KWT,60.839996
KGZ,58.17
LAO,55.004997
LVA,66.94
LBN,65.585
LSO,51.704998
LBR,44.21
LBY,60.735
LTU,66.55
LUX,69.405
MKD,68.225
MDG,52.36
MWI,48.434998
MYS,63.37
MDV,62.964996
MLI,41.76
MLT,70.505
MHL,57.269997
MRT,48.324997
MUS,65.1
MEX,63.024998
FSM,61.614998
MNG,58.549995
MNE,68.28999
MAR,60.309998
MOZ,48.94
MMR,59.055
NAM,55.62
NPL,54.78
NLD,70.725
NZL,69.91499
NIC,60.76
NER,41.98
NGA,44.559998
NOR,71.259995
OMN,60.5
PAK,54.219997
PAN,63.799995
PNG,55.269997
PRY,61.76
PER,61.534996
PHL,57.909996
POL,67.634995
PRT,70.41499
QAT,56.985
KOR,67.365
MDA,65.04
ROU,67.744995
RUS,64.07
RWA,49.739998
LCA,64.604996
VCT,62.67
WSM,62.25
STP,53.89
SAU,60.78
SEN,48.519997
SRB,69.145
SYC,60.329998
SLE,46.625
SGP,67.825
SVK,67.655
SVN,68.945
SLB,58.534996
SOM,47.885
ZAF,54.104996
ESP,71.17
LKA,65.825
SDN,50.155
SUR,59.479996
SWZ,52.844997
SWE,72.045
CHE,71.42999
SYR,61.82
TJK,54.76
TZA,47.94
THA,64.2
TLS,50.004997
TGO,48.364998
TON,62.85
TTO,63.87
TUN,64.354996
TUR,62.17
